Frequency_Hz,Real_Ohm,Imag_Ohm
10000,0.0140458027599379,0.00575925782322884
8923.7412109375,0.0139165755244903,0.00516015663743019
6691.8623046875,0.0135874254629016,0.00379838049411774
5018.1884765625,0.0133888264535926,0.00263681448996067
3763.11059570312,0.0133471887093037,0.0017604879103601
2821.93481445312,0.0133633287914563,0.00103983329609036
2116.15258789062,0.0134689969709143,0.000439878087490797
1586.890625,0.0136141251277877,-4.47817146778107e-05
1190,0.0138474291597959,-0.000447020283900201
892.374145507812,0.0141090693505248,-0.000768411555327475
669.186218261719,0.014394391560927,-0.00101865868782625
501.818878173828,0.0146976290707244,-0.00122016167733818
376.311065673828,0.0150395638484042,-0.00134706014068797
282.193481445312,0.0154034093538939,-0.0014199469005689
211.615264892578,0.0157472030950885,-0.00143779785139486
158.689056396484,0.0161109866839979,-0.00141006690682843
119.000007629395,0.0164388558278006,-0.00133595196530223
89.2374114990234,0.0167251505681634,-0.0012321309914114
66.9186172485352,0.0169772233793992,-0.00110551128454972
50.181884765625,0.0171745888846999,-0.000968438871495891
37.6311073303223,0.0173318309552997,-0.000828570358862635
28.2193489074707,0.0174466181460957,-0.000703066019923426
21.1615257263184,0.0175459191632399,-0.000590639792790171
15.8689060211182,0.0176166859646401,-0.000496107026265236
11.9000005722046,0.0176639628539306,-0.000420082320488291
8.92374134063721,0.0177006268199875,-0.000365770552889444
6.69186210632324,0.0177363629841238,-0.000326382061757613
5.0181884765625,0.0177636592129602,-0.000308703942209831
3.76311063766479,0.0177873744496537,-0.000303760072711157
2.82193493843079,0.017824498236223,-0.000304304603105265
2.11615252494812,0.0178582164935506,-0.00031876177081358
1.58689057826996,0.0178942779352838,-0.000347392114690592
1.19000005722046,0.0179347681400941,-0.000387979969900698
0.879999995231628,0.017987221340718,-0.000444306371264247
0.666760742664337,0.0180461348686549,-0.000504867325503255
0.5,0.018113196277227,-0.000587610098818914
0.374947100877762,0.0182050411408454,-0.000681226486165087
0.281170666217804,0.0183020246413435,-0.00078743293096295
0.21084825694561,0.0184158353863495,-0.000915187386908656
0.15811388194561,0.0185480562654448,-0.00105947276226459
0.118568688631058,0.0186964625768269,-0.00122459374948392
0.0889139696955681,0.0188606346928282,-0.00142394100983267
0.0666760727763176,0.0190305341752719,-0.00165675483181273
0.0500000007450581,0.0192521691396905,-0.00194098914940355
