Frequency_Hz,Real_Ohm,Imag_Ohm
10000,0.0141536601586267,0.00574884936213493
8923.7412109375,0.0140241423505358,0.0051182247698307
6691.8623046875,0.0137515366077423,0.00376994162797928
5018.1884765625,0.0135808446793817,0.00266221910715103
3763.11059570312,0.0135386267211288,0.00175766507163644
2821.93481445312,0.0135814370878506,0.00104037905111909
2116.15258789062,0.0136899579083547,0.00046097207814455
1586.890625,0.0138447811332298,-3.20163089782e-05
1190,0.0140499098633882,-0.000430778716690838
892.374145507812,0.0143111691431841,-0.000753453001379967
669.186218261719,0.0146022385451943,-0.00100456865038723
501.818878173828,0.0149257090379251,-0.00120283513388131
376.311065673828,0.0152642919856589,-0.0013330482179299
282.193481445312,0.0156099133710086,-0.00140442961128429
211.615264892578,0.0159650468958716,-0.00142628100002185
158.689056396484,0.0162955450159643,-0.00139618170214817
119.000007629395,0.0166020254055184,-0.00132487970404327
89.2374114990234,0.0168792229869723,-0.00122061646834482
66.9186172485352,0.0171231392750997,-0.00109624282049481
50.181884765625,0.0173290040302163,-0.000960671291977633
37.6311073303223,0.0174862107105582,-0.000814767983683851
28.2193489074707,0.0176184620622735,-0.000692757152137347
21.1615257263184,0.0177057546061405,-0.00058169577823719
15.8689060211182,0.0177722540875038,-0.000491274946398335
11.9000005722046,0.0178266276548129,-0.000419829379097791
8.92374134063721,0.0178620194342329,-0.000365199826774187
6.69186210632324,0.0179013169758946,-0.000327765163092408
5.0181884765625,0.0179334598074092,-0.000308578533804393
3.76311063766479,0.0179654358753396,-0.00030303070161608
2.82193493843079,0.0179990299493511,-0.000311099823647965
2.11615252494812,0.0180283206991589,-0.000325892878663581
1.58689057826996,0.0180751929333383,-0.00035892113146474
1.19000005722046,0.0181209283468888,-0.000397481759364382
0.879999995231628,0.0181716716392657,-0.000465046779481781
0.666760742664337,0.0182412506733272,-0.000524856418337549
0.5,0.0183174148287435,-0.000604460634576753
0.374947100877762,0.0184032619749814,-0.000700023369688552
0.281170666217804,0.0185124979552711,-0.000809360862774611
0.21084825694561,0.0186373821256893,-0.000937565671392804
0.15811388194561,0.0187768393811893,-0.00107938874627678
0.118568688631058,0.0189318077914322,-0.00125248697700897
0.0889139696955681,0.0191138519876404,-0.00144756971128857
0.0666760727763176,0.0193071258040618,-0.00168298797684853
0.0500000007450581,0.0195412647053672,-0.00196547140799908
