Frequency_Hz,Real_Ohm,Imag_Ohm
10000,0.0147200663341209,0.00582759827375412
8923.7412109375,0.0145908009144478,0.00519472733139992
6691.8623046875,0.0142940990626812,0.00384839996695518
5018.1884765625,0.0141068193479441,0.00272400118410587
3763.11059570312,0.0140565920155495,0.00183548731729388
2821.93481445312,0.0140765030228067,0.00108761107549071
2116.15258789062,0.0141689156880602,0.000461454503238201
1586.890625,0.0143180140730692,-4.74739354103804e-05
1190,0.0145326590572949,-0.000464008888229728
892.374145507812,0.0147911914245924,-0.000814430764876306
669.186218261719,0.0150916252750903,-0.00109319156035781
501.818878173828,0.0154237356473459,-0.00130544567946345
376.311065673828,0.015787909476785,-0.00146235915599391
282.193481445312,0.016173039428395,-0.00155984319280833
211.615264892578,0.016562134562264,-0.00159896054537967
158.689056396484,0.0169469474149082,-0.00159051903756335
119.000007629395,0.017312412188403,-0.00153106963261962
89.2374114990234,0.0176542025783419,-0.0014376401231857
66.9186172485352,0.0179561812410611,-0.00130910974985454
50.181884765625,0.0182093441444522,-0.00116049161442788
37.6311073303223,0.0184191649623244,-0.00100793907040497
28.2193489074707,0.0185884643260579,-0.000863723354996182
21.1615257263184,0.01871682260753,-0.000731109488697257
15.8689060211182,0.0188177400459608,-0.000615981018199818
11.9000005722046,0.0188934483508092,-0.000523591781529831
8.92374134063721,0.0189550680365755,-0.000445572004537098
6.69186210632324,0.0190109803729683,-0.000395228802517522
5.0181884765625,0.0190580094645156,-0.000359310875865049
3.76311063766479,0.0191060601600839,-0.000342158211424248
2.82193493843079,0.0191464603394707,-0.000340731073720235
2.11615252494812,0.0191907565586007,-0.000347554888776358
1.58689057826996,0.0192400688579255,-0.00037211977678453
1.19000005722046,0.0192918951211141,-0.000408854197530673
0.879999995231628,0.0193541197581908,-0.000465286711460067
0.666760742664337,0.0194160302821729,-0.00052529361607867
0.5,0.0194977749224563,-0.000603349333914593
0.374947100877762,0.0195951965456516,-0.000702625193923723
0.281170666217804,0.0196999025729383,-0.000815500199394137
0.21084825694561,0.0198279197124975,-0.000943428987284278
0.15811388194561,0.0199771968332243,-0.00109301865215627
0.118568688631058,0.0201457737289275,-0.00126507775972584
0.0889139696955681,0.0203357770078583,-0.00146967267353659
0.0666760727763176,0.0205551967742394,-0.00171718090309893
0.0500000007450581,0.0207947112694455,-0.00201078164823798
