Frequency_Hz,Real_Ohm,Imag_Ohm
10000,0.0141025193734095,0.0057488102465868
8923.7412109375,0.0139757471042685,0.00511980056762695
6691.8623046875,0.0136723397299647,0.00379212200641632
5018.1884765625,0.0135004221810959,0.0026688277721405
3763.11059570312,0.0134520425926894,0.00178276980295777
2821.93481445312,0.0134789534204174,0.00104722660034895
2116.15258789062,0.0135723784333095,0.000444786623120308
1586.890625,0.0137304305535508,-4.98055014759302e-05
1190,0.0139396692102309,-0.000457895221188664
892.374145507812,0.0141927589284023,-0.000796041393186897
669.186218261719,0.0144935317803174,-0.00105650493060239
501.818878173828,0.0148136420611991,-0.00126076156448107
376.311065673828,0.0151675899687689,-0.00139429297996685
282.193481445312,0.0155422444040596,-0.00147819542326033
211.615264892578,0.0159147741032939,-0.00150745833525434
158.689056396484,0.0162655247640942,-0.00147521734470502
119.000007629395,0.0165925277779024,-0.00140631198883057
89.2374114990234,0.0168870069810509,-0.00130839117628057
66.9186172485352,0.0171517625431079,-0.00117820060404483
50.181884765625,0.0173663817304259,-0.00103543117438676
37.6311073303223,0.0175467671670049,-0.00088971290824702
28.2193489074707,0.0176794115368466,-0.000753152024117298
21.1615257263184,0.0177851759326586,-0.000640106816717889
15.8689060211182,0.0178569411118588,-0.000534638140379684
11.9000005722046,0.0179085169861537,-0.000447651273134397
8.92374134063721,0.0179579959508374,-0.000393470356357284
6.69186210632324,0.0179926275664002,-0.000350136520864908
5.0181884765625,0.0180272961447372,-0.000330242173731676
3.76311063766479,0.0180518980005218,-0.000311831758153858
2.82193493843079,0.0180886026919325,-0.000317433864893246
2.11615252494812,0.0181291326425708,-0.000337382226916816
1.58689057826996,0.0181615041842633,-0.000359093397037213
1.19000005722046,0.018200388788955,-0.000401225850737319
0.879999995231628,0.0182666087998768,-0.000455547813089652
0.666760742664337,0.0183316429797742,-0.000516126899015035
0.5,0.0184086844410558,-0.000602943393687383
0.374947100877762,0.0184916798775703,-0.0006941564449221
0.281170666217804,0.0185944189515794,-0.000806997457118541
0.21084825694561,0.0187211396901148,-0.000933185777739709
0.15811388194561,0.0188539826926899,-0.00108199877779214
0.118568688631058,0.0190102475039566,-0.00124650381154368
0.0889139696955681,0.0191813393466873,-0.00144691417661136
0.0666760727763176,0.0193808362605523,-0.00168412756643389
0.0500000007450581,0.0195988856330587,-0.00197258904077557
