Frequency_Hz,Real_Ohm,Imag_Ohm
10000,0.0142228965414688,0.00583777204155922
8923.7412109375,0.0140724463271908,0.00521079078316689
6691.8623046875,0.0137771470472217,0.00386224128305912
5018.1884765625,0.0135884489282034,0.00274674128741026
3763.11059570312,0.0135322760324925,0.00183008937165141
2821.93481445312,0.0135533921711612,0.00113561796024442
2116.15258789062,0.0136552242329344,0.000556008890271187
1586.890625,0.0137981432926608,7.80506525188684e-05
1190,0.0139939541404601,-0.000318432226777077
892.374145507812,0.0142324956686934,-0.000630606431514025
669.186218261719,0.0145115910563618,-0.000876796315424144
501.818878173828,0.0148066319961799,-0.00105466628883732
376.311065673828,0.0151225493464153,-0.00117003440391272
282.193481445312,0.0154397579426586,-0.00123143830569461
211.615264892578,0.0157495276762347,-0.00123957148753107
158.689056396484,0.0160417428505752,-0.0012021535076201
119.000007629395,0.0163072320083302,-0.00112841418012977
89.2374114990234,0.0165389419325948,-0.00103017881338019
66.9186172485352,0.0167397007326144,-0.000913099749595858
50.181884765625,0.0169029351282006,-0.000790997124568094
37.6311073303223,0.0170283166535228,-0.000675052076985594
28.2193489074707,0.0171251218680482,-0.000567399096325971
21.1615257263184,0.0171942852866778,-0.000475791421195026
15.8689060211182,0.0172474445034823,-0.000405469316319795
11.9000005722046,0.017289306683324,-0.000351193757524015
8.92374134063721,0.017322701707144,-0.000310073388391174
6.69186210632324,0.0173502943866879,-0.000284662448393647
5.0181884765625,0.0173806751558914,-0.000273508301688707
3.76311063766479,0.0174097827502919,-0.00027409721587901
2.82193493843079,0.0174361926019628,-0.000287716729417298
2.11615252494812,0.0174682568303979,-0.000307762443753745
1.58689057826996,0.0175061753293448,-0.000338427640144801
1.19000005722046,0.0175534511504338,-0.00038596205581598
0.879999995231628,0.0176089963420054,-0.000443062007889239
0.666760742664337,0.0176703853253457,-0.000510105258285876
0.5,0.0177465271290203,-0.000591469324945137
0.374947100877762,0.0178388953959256,-0.000685486006375413
0.281170666217804,0.0179415581014837,-0.00079782212532109
0.21084825694561,0.0180631677417296,-0.000919527350106364
0.15811388194561,0.0181995069292498,-0.00106046671628235
0.118568688631058,0.018355915164193,-0.0012232624238635
0.0889139696955681,0.0185273795359535,-0.0014136708501411
0.0666760727763176,0.018725134876604,-0.00164365112318789
0.0500000007450581,0.0189501393660976,-0.00191880946945844
